"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0031081",15.8734732856118,-4.76686214693667,1.46359598465575,-3.25695218961528,0.00112615399459929,0.00421134252985703
"FBgn0052826",0,NA,NA,NA,NA,NA
"FBgn0031085",0.338752753218265,-2.21713826978892,6.40746708663659,-0.346024137121669,0.72932457513656,NA
"FBgn0062565",2.04128004947941,3.44245651207318,1.7559030467585,1.96050489144498,0.0499368068227467,0.10349193706187
"FBgn0031088",2.62069367532079,0.57353398533899,1.99815579281379,0.28703166559968,0.774088074261707,0.847653089455992
"FBgn0041626",0.229320675754943,0,6.45178870793536,0,1,NA
"FBgn0040784",0.15388509221218,0,6.45178870793833,0,1,NA
"FBgn0031086",0.396432038978846,0,5.89327952399242,0,1,NA
"FBgn0031082",0,NA,NA,NA,NA,NA
"FBgn0031080",7.98361818401979,-1.78443486664449,2.06822912174053,-0.86278393814646,0.388256271782377,0.516718022598632
"FBgn0052821",0,NA,NA,NA,NA,NA
"FBgn0053217",443.764115929538,-0.233552112829314,0.206182081323965,-1.13274689696406,0.257320557449027,0.381888009549334
"FBgn0052350",450.825113752993,-0.0497618941126455,0.14817148903755,-0.335839873351308,0.736991620132499,0.821204944800975
"FBgn0024733",17842.492018558,0.990004106334247,0.271328654948113,3.64872669465585,0.00026354328954705,0.00120948396989242
"FBgn0040372",1876.89759343146,-0.55684611039397,0.261939581887732,-2.12585706360574,0.0335151629137851,0.0743827653492419
"FBgn0000316",882.060977028266,0.267113862736156,0.109627302134088,2.43656331530846,0.0148275734025851,0.0382044766830966
"FBgn0024989",2977.90754233559,-0.582806316178137,0.127812064995528,-4.5598693378323,5.11854588372892e-06,3.82960628235941e-05
"FBgn0040371",0.575639030473911,-2.73157989102587,3.8096819922551,-0.717009949013866,0.473367957830361,NA
"FBgn0029521",0.120073078105534,-0.964392737755792,6.45178870793671,-0.149476801149647,0.881177413703484,NA
"FBgn0004034",606.188531463735,9.89106362488631,2.18486393106622,4.52708449448357,5.98030328901257e-06,4.399106070411e-05
"FBgn0000022",238.614278721327,0.252496532572657,0.253129823622572,0.997498157108269,0.318522767883103,0.447521869549746
"FBgn0004170",278.840623452519,-0.660492144447989,0.315815057794844,-2.09138902071304,0.0364932055844213,0.079955996455786
"FBgn0002561",1.96375012762639,-1.64940883582776,1.63220494973549,-1.01054027320225,0.312236514587948,0.441004668141778
"FBgn0000137",9.40755024539814,-5.91569150023411,2.09262524215725,-2.82692351265711,0.00469975519844791,0.0143828951364746
"FBgn0029522",0,NA,NA,NA,NA,NA
"FBgn0052817",4.31852997320737,-0.457614861733696,0.942882304798581,-0.485336143657349,0.627437920885872,0.735479157514126
"FBgn0029524",27.5131618691383,-0.941008339732822,0.443728511145643,-2.12068486945604,0.0339483306510584,0.0751805119924387
"FBgn0023536",137.167913587917,-0.0226243357165222,0.213484366618162,-0.105976545612766,0.915600961263902,0.950461164001897
"FBgn0023534",12.4670808628084,1.38997471407978,0.710763381571464,1.95560822366315,0.0505113233963459,0.104373496395953
"FBgn0023535",7.47175360254267,0.135751323331899,1.21283260844248,0.111929150310554,0.910879583221853,0.946907426972594
"FBgn0023537",1912.18284005059,0.995989521074661,0.207511425926686,4.79968520589583,1.58915217627867e-06,1.3398658951323e-05
"FBgn0029525",967.717977592999,0.087315580908501,0.104885050837004,0.832488330908025,0.405133362091231,0.533243377161432
"FBgn0029523",54.882410372584,-0.854861521652255,0.315012455455332,-2.71373879619015,0.00665285999972984,0.0193501291815292
"FBgn0010019",2.74425311820345,1.41156194475415,1.90870655223574,0.739538481229989,0.459580081843352,0.586031598531301
"FBgn0011822",0.119249430494982,0,6.45178870793833,0,1,NA
"FBgn0052816",12.9054067836437,-1.93858571815469,0.727466079814065,-2.66484688695063,0.00770233828074968,0.0219585673365099
"FBgn0040370",1.47970747595759,1.33178296204718,2.56972157570288,0.518259633510258,0.604277132910082,0.716248539313135
"FBgn0040373",849.837035997416,-0.183900904763984,0.0976155426495878,-1.88393056855849,0.0595743677284288,0.119547340478937
"FBgn0000108",72.6366671394067,0.676604197630319,0.700596738949321,0.96575413503211,0.334167223786548,0.462886427564977
"FBgn0025640",277.536292666259,0.831996279862912,0.232322646382561,3.58121041068412,0.000342006076989042,0.00151606325597719
"FBgn0025635",367.788705994933,-0.201546277221071,0.118149647568868,-1.70585593244018,0.0880349062446109,0.164427503062446
"FBgn0001341",1008.55225962176,-0.469415911417583,0.181202253023104,-2.59056332681322,0.00958189902716894,0.026334486501294
"FBgn0003575",1655.33533592658,-0.266210751737239,0.199387594325929,-1.33514200137285,0.181829875003316,0.293686443746701
"FBgn0025634",574.061946319603,0.147105120374913,0.130362121555088,1.12843453773304,0.25913644856027,0.383498562038228
"FBgn0025638",1695.14639404512,0.0253331273030046,0.208328532679065,0.121601813142086,0.903214377468187,0.941604651796484
"FBgn0040383",96.2375917883094,1.19174549977467,0.408279045402333,2.91894848191457,0.00351214262223219,0.011205763253973
"FBgn0040382",1340.9241406788,-1.05216146369548,0.209947648880494,-5.01154201681196,5.39955902165093e-07,5.05778100607217e-06
"FBgn0027343",915.068330321386,0.43067326178155,0.173057769925897,2.48860979756045,0.0128243631224045,0.0338079168014316
"FBgn0025621",979.85821010971,0.801363717201202,0.206567553733064,3.87942686408903,0.000104702875303,0.000541411863081573
"FBgn0029535",0.0490462323236345,0,6.45178870793833,0,1,NA
"FBgn0026874",2.53310054623907,-0.574816280521039,1.38046968141527,-0.416391818132313,0.677123314529866,0.776380495097761
"FBgn0025616",0.738814152841312,-1.8281232688356,2.65609004772855,-0.688276088530576,0.491278936517367,NA
"FBgn0015799",2132.10606757125,-0.525620885353536,0.085134849422135,-6.17398032558069,6.65918312611123e-10,1.19285742789743e-08
"FBgn0025620",63.9305486451409,-0.831484774659136,0.992486653682879,-0.837779300682479,0.402154666151633,0.530736421642748
"FBgn0015288",8987.1807056685,0.807840478155507,0.477471955573863,1.69191188869843,0.0906627748531636,0.168291272791098
"FBgn0029532",10.1639001431476,-1.15896453419238,0.933294953038397,-1.24179878013838,0.214310812937606,0.333326508135434
"FBgn0029531",8.74137714217836,-0.292923867054627,0.935660278851824,-0.313066476877786,0.754230157372754,0.8339991532647
"FBgn0025639",3217.16224535782,-1.04451330019333,0.282913543711491,-3.69198761745569,0.000222508300643842,0.00104504234087625
"FBgn0002579",14917.9128277921,1.18970948593657,0.233877979637234,5.08688114965728,3.63999778660602e-07,3.5477304332408e-06
"FBgn0026879",1136.6369955257,0.244232790941965,0.205571890488928,1.18806511124204,0.234807758372659,0.356955400382013
"FBgn0029529",156.454184100744,0.807435845736937,0.314752011728777,2.56530797468805,0.0103084262468061,0.0280403084510816
"FBgn0025633",2401.71787903465,-0.509813444644608,0.16453015184743,-3.09860192141171,0.0019443607863744,0.00673373644822568
"FBgn0040892",0,NA,NA,NA,NA,NA
"FBgn0040341",0.104075398745779,0,6.45178870793833,0,1,NA
"FBgn0029539",0.244476232728632,-3.02738461243839,6.38000463086324,-0.474511350319941,0.635135305961128,NA
"FBgn0040339",304.41052211822,0.574673991686269,0.18474068801406,3.11070613552405,0.00186640576507855,0.00650885758007625
"FBgn0052815",23.8412668758005,0.621656445364056,0.783010514821138,0.793931158773851,0.427235509076395,0.554679639334804
"FBgn0040340",2801.02772942724,-0.564767452707031,0.175255325485215,-3.22254089080263,0.00127059028548442,0.00467322572765589
"FBgn0040347",125.530772582871,-0.399282300570993,0.222692832424015,-1.79297329071977,0.07297719494929,0.141518864840698
"FBgn0042146",0.30083554590217,0,6.45178870793114,0,1,NA
"FBgn0029552",0.0777532021396203,-1.63753319147672,6.43890746712033,-0.254318484904252,0.799249520280298,NA
"FBgn0040337",219.723260180837,0.487772819727496,0.15562502446493,3.13428268624893,0.00172274804902728,0.00606835109752998
"FBgn0040398",115.457980376959,-0.564143856920923,0.894916593691208,-0.63038707841368,0.528441362886525,0.648246930725704
"FBgn0040365",0.752484379642689,2.45094682371991,3.44596623242233,0.711250969513136,0.47692872885999,NA
"FBgn0040397",1740.57234024993,-0.810775440354834,0.270652487034314,-2.99563269947725,0.00273876106800987,0.00906901417378536
